Well_ID,S.No,State,District,Taluka,Site,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality_New
W223146079501601,2961,Haryana,Ambala,Barara,Dhanaura,30.2958,77.1167,2020,8.4,664.0,48,71.0,31.000000000000004,0.05,110.0,24.0,12.0,114.0,2.1,0.17,264.40000000000003,Excellent
W301430077073001,2962,Haryana,Ambala,Barara,Khanahmadpur,30.2417,77.125,2020,8.5,416.0,36,14.0,34.0,4.7,120.0,20.0,17.0,55.0,5.5,0.27,183.60000000000002,Excellent
W301700077024501,2963,Haryana,Ambala,Barara,Mulana,30.2833,77.0458,2020,7.8,1112.0,0,57.0,241.0,3.0,369.99999999999994,68.0,49.0,97.0,0.7,0.39,901.2,Excellent
W302815077073001,2964,Haryana,Ambala,Naraingarh,Naraingarh,30.4708,77.125,2020,8.4,280.0,24,14.0,0.0,0.04,120.0,20.0,17.0,20.0,2.0,0.21999999999999997,182.8,Excellent
W285615076100501,2965,Haryana,Bhiwani,Bhawani Khera,Dhanana,28.9375,76.1681,2020,8.2,3381.0,0,418.0,897.0,20.0,850.9999999999999,115.99999999999999,136.0,421.0,4.2,1.78,2920.0,Poor
W245930076283001,2966,Haryana,Bhiwani,Bhiwani,Bamla,28.8066,76.2453,2020,8.0,3443.0,0,525.0,801.0000000000001,71.0,1161.0,136.0,199.0,272.0,14.0,0.75,3289.5999999999995,Worst
W285125076040001,2967,Haryana,Bhiwani,Bhiwani,Sui,28.8569,76.0667,2020,8.4,2570.0,36,482.0,261.0,127.00000000000001,640.0,28.0,139.0,225.0,184.0,0.23,1938.1999999999994,Poor
W284525076151501,2968,Haryana,Bhiwani,Bhiwani,Badala,28.7569,76.2542,2020,8.4,1712.0,36,298.0,258.0,7.299999999999999,450.0,52.0,78.0,200.0,6.0,2.2,1549.8,Moderate
W284650076220001,2969,Haryana,Bhiwani,Dadri - I,Baundkalan,28.7806,76.3667,2020,7.9,2753.0,0,610.0,313.99999999999994,140.0,1061.0,140.0,173.0,146.0,77.0,0.31,2263.7999999999993,Worst
W284230076184001,2970,Haryana,Bhiwani,Dadri - I,Sanwar,28.7083,76.3111,2020,8.4,750.0,24,113.0,127.0,2.4,270.0,40.0,41.0,49.0,2.1,0.42,452.0,Excellent
W284210076130001,2971,Haryana,Bhiwani,Bhiwani,Manhairu,28.7028,76.2167,2020,8.0,1005.0,0,199.0,61.0,37.0,360.0,80.0,39.0,62.0,1.0,0.32,655.6,Good
W283318076193401,2972,Haryana,Bhiwani,Dadri - I,Mehrana,28.555,76.3261,2020,8.6,1533.0,36,362.0,48.99999999999999,52.0,420.0,24.0,88.0,170.0,5.0,0.060000000000000005,560.0,Moderate
W282730076153001,2973,Haryana,Bhiwani,DARI- II,Chirya,28.4583,76.2583,2020,8.5,638.0,24,50.0,91.0,2.1,120.0,24.0,15.0,97.0,0.9,0.98,401.0,Excellent
W283630076271001,2974,Haryana,Bhiwani,Dadri - I,Imlota,28.6083,76.4528,2020,8.1,1987.0,0,128.0,652.0,28.999999999999996,670.9999999999999,100.0,102.0,171.0,6.0,0.62,1937.9999999999998,Poor
W284400076100001,2975,Haryana,Bhiwani,Bhiwani,Haluwas,28.7333,76.1667,2020,8.8,3092.0,120,588.0,99.0,11.0,380.0,16.0,83.0,561.0,2.0,7.1000000000000005,834.4,Moderate
W284200076024501,2976,Haryana,Bhiwani,Kairu,Lohani,28.7,76.0458,2020,7.9,2483.0,0,312.0,725.0,81.0,811.0,208.0,71.0,132.0,150.0,0.15,2210.2000000000003,Worst
W283310075572001,2977,Haryana,Bhiwani,Badhra,Gopi,28.5528,75.9556,2020,8.8,1981.0,72,291.0,87.0,28.999999999999996,70.0,8.0,12.0,432.0,2.0,0.55,823.1999999999999,Good
W233410076282001,2978,Haryana,Bhiwani,Dari- II,Sarangpur,28.64,76.0942,2020,8.0,3527.0,0,865.0,462.0,5.5,850.9999999999999,156.0,112.00000000000001,397.00000000000006,19.0,0.5,1913.2000000000003,Poor
W285030075443001,2979,Haryana,Bhiwani,Tosham,Miran,28.8486,75.7417,2020,8.3,1257.0,0,156.0,153.0,118.0,280.0,44.00000000000001,41.0,108.0,98.0,0.14,728.1999999999999,Good
W285345075361501,2980,Haryana,Bhiwani,Siwani,Siwani,28.8958,75.6042,2020,8.5,778.0,24,71.0,75.0,36.0,140.0,28.0,17.0,108.0,2.4,1.8700000000000003,505.8,Excellent
W285510075305701,2981,Haryana,Bhiwani,Siwani,Gurera,28.9194,75.5158,2020,8.2,6041.0,0,1475.0,420.99999999999994,458.0,1581.0,120.0,311.0,701.0,0.20000000000000004,1.9,3695.4,Worst
W284600075314501,2982,Haryana,Bhiwani,Siwani,Jhumpa Kalan,28.7667,75.5292,2020,8.9,1256.0,72,28.0,67.0,49.00000000000001,70.0,12.0,10.0,271.0,0.5,5.85,912.4000000000001,Good
W284600075423001,2983,Haryana,Bhiwani,Kairu,Isharwal,28.7667,75.7083,2020,8.6,1142.0,24,149.0,57.0,13.0,229.99999999999997,20.0,44.0,126.0,84.0,0.8700000000000001,507.20000000000005,Good
W284936075523701,2984,Haryana,Bhiwani,Tosham,Lachhmanpur,28.8267,75.8769,2020,8.5,532.0,24,64.0,15.0,4.0,120.0,20.0,17.0,35.0,56.0,7.1000000000000005,260.0,Excellent
W285220075573003,2985,Haryana,Bhiwani,Tosham,Sagban,28.8722,75.9583,2020,8.1,1930.0,0,503.0,143.0,13.0,651.0,92.0,102.0,114.0,34.0,0.58,1371.4,Poor
W285740075551701,2986,Haryana,Bhiwani,Tosham,Bohal,28.9611,75.9214,2020,8.3,304.0,24,21.0,0.0,0.1,150.0,32.0,17.0,3.0,1.0,0.39,222.39999999999998,Excellent
W285230075550001,2987,Haryana,Bhiwani,Tosham,Tosham,28.875,75.9167,2020,7.9,1599.0,0,21.0,702.9999999999999,0.0,821.0,253.00000000000003,46.0,18.0,5.0,2.21,2156.4,Moderate
W282340077262001,2988,Haryana,Faridabad,Ballabhgarh,Kabulpur,28.3944,77.4389,2020,8.6,1641.0,57,269.0,140.0,68.0,242.0,21.0,46.0,272.0,8.0,0.42,538.0000000000001,Moderate
W204550078312501,2989,Haryana,Faridabad,Ballabhgarh,Tigaon,28.3472,77.3897,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W183233073130801,2990,Haryana,Faridabad,Faridabad,Pali,28.3808,77.2442,2020,7.4,5510.0,0,744.0,1423.0000000000002,61.0,1913.0,412.0,215.0,394.0,2.6,0.19,4416.400000000001,Worst
W291815075250001,2991,Haryana,Fatehabad,Bhattu Kalan,Sadalpur,29.3042,75.4167,2020,8.2,324.0,0,21.0,36.0,0.0,150.0,36.0,15.0,8.0,0.0,0.73,261.2,Excellent
W292645075330001,2992,Haryana,Fatehabad,Fatehabad,Badopal,29.4458,75.55,2020,7.9,9140.0,0,1631.0,1980.0,243.0,661.0,164.0,61.0,1721.0,161.0,2.09,4337.0,Worst
W294215075534501,2993,Haryana,Fatehabad,Tohana,Tohana,29.7042,75.8958,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W293710075561501,2994,Haryana,Fatehabad,Tohana,Samain,29.6194,75.9375,2020,8.6,1701.0,60,213.0,191.0,17.0,300.0,16.0,63.00000000000001,248.0,35.0,1.52,1239.8,Moderate
W292615075443001,2995,Haryana,Fatehabad,Bhuna,Nahla,29.4375,75.7417,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W294115075344001,2996,Haryana,Fatehabad,Ratia,Ratia,29.6875,75.5778,2020,8.7,780.0,48,78.0,24.0,25.0,190.0,12.0,39.0,90.0,6.5,0.81,278.4,Good
W293015075384501,2997,Haryana,Fatehabad,Bhuna,Jandli Kalan,29.5042,75.6458,2020,8.5,468.0,24,28.0,39.0,3.7,200.0,20.0,36.0,14.0,5.0,0.4099999999999999,243.79999999999998,Excellent
W281440077041002,2998,Haryana,Gurugram,Sohana,Sohna,28.2444,77.0694,2020,8.1,261.0,0,28.0,0.0,4.1,120.0,24.0,15.0,10.0,6.1000000000000005,0.14,164.8,Excellent
W282830077011502,2999,Haryana,Gurugram,Gurugram,Wapcos,28.475,77.0208,2020,7.9,3713.0,0,1170.0,114.0,18.0,801.0,321.0,389.0,485.0,10.0,0.08,3512.0000000000005,Poor
W282900077001501,3000,Haryana,Gurugram,Farukhnagar,Jhanjrola,28.4833,77.0042,2020,7.8,6259.0,0,1957.0,241.0,57.99999999999999,1541.0,305.0,190.0,761.0,19.0,0.060000000000000005,2661.6,Poor
W261000082223201,3001,Haryana,Gurugram,Pataudi,Kadipur,28.45,77.0042,2020,8.5,2702.0,84,440.0,0.0,0.0,240.0,32.0,39.0,537.0,2.6,0.59,848.8000000000001,Good
W284100076342001,3002,Haryana,Gurugram,Farukhnagar,Wazirpur,28.425,76.8833,2020,8.7,2120.0,96,383.0,0.0,0.0,320.0,20.0,66.0,371.0,2.0,0.62,919.3999999999999,Moderate
W282125076543001,3003,Haryana,Gurugram,Gurugram,Kasan,28.3569,76.9083,2020,8.4,370.0,36,14.0,0.0,53.00000000000001,160.0,24.0,24.0,23.0,1.9,0.31,246.00000000000003,Good
W282820076503001,3004,Haryana,Gurugram,Farukhnagar,Mubarakpur,28.4722,76.8417,2020,7.8,5854.0,0,1673.0,231.0,49.00000000000001,1021.0,120.0,175.0,902.0,5.0,0.8799999999999999,2687.0,Poor
W252545086383001,3005,Haryana,Gurugram,Farukhnagar,Jamalpur,28.3708,76.8361,2020,8.5,803.0,36,85.0,15.0,92.0,229.99999999999997,24.0,41.0,91.0,1.9,0.27,303.3999999999999,Good
W281847076461501,3006,Haryana,Gurugram,Pataudi,Haila Mandi,28.3131,76.7708,2020,8.7,2561.0,84,397.0,118.99999999999999,135.0,200.0,20.0,36.0,517.0,1.9,0.55,569.0000000000001,Moderate
W281748076412501,3007,Haryana,Gurugram,Pataudi,Mouzabad,28.2967,76.6903,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W281255076525801,3008,Haryana,Gurugram,Pataudi,Khori Kalan,28.2156,76.8825,2020,8.1,1291.0,0,213.0,132.0,139.0,470.0,64.0,75.0,92.0,2.3,0.13,792.9999999999999,Good
W280615076314501,3009,Haryana,Hisar,Hissar - I,Balawas,28.9583,75.8222,2020,8.8,2578.0,132,404.0,51.0,21.0,520.0,12.0,119.00000000000001,261.0,201.0,0.79,856.8000000000001,Moderate
W290310075544501,3010,Haryana,Hisar,Hansi,Umra,29.0528,75.9125,2020,8.8,1056.0,36,170.0,87.0,1.5,270.0,28.0,49.0,84.0,39.0,0.31,422.6,Good
W290430075453001,3011,Haryana,Hisar,Hissar - I,Mirka,29.075,75.7583,2020,8.2,280.0,0,21.0,27.0,0.0,130.0,36.0,10.0,2.2,0.0,0.42,218.8,Excellent
W290030075360001,3012,Haryana,Hisar,Hissar - II,Chawdhariwas,29.0083,75.6,2020,8.5,849.0,36,142.0,61.0,5.5,290.0,28.0,54.0,59.0,13.0,0.98,574.4,Good
W291315075325001,3013,Haryana,Hisar,Adampur,Kirtan,29.2208,75.5472,2020,8.2,2520.0,0,518.0,401.0,6.4,570.0,68.0,97.0,295.0,100.00000000000001,0.27,2047.6000000000001,Poor
W292020075300001,3014,Haryana,Hisar,Hissar - II,Balsamand-Pz,29.3389,75.5,2020,8.2,1301.0,0,248.0,91.0,0.44999999999999996,330.0,24.0,66.0,97.0,90.0,0.13,720.0,Good
W292955075500001,3015,Haryana,Hisar,Uklana,Sohu,29.4986,75.8333,2020,8.2,1975.0,0,418.0,147.0,27.0,661.0,36.0,139.0,155.99999999999997,10.0,0.61,1323.8,Moderate
W291300075474501,3016,Haryana,Hisar,Hissar - I,Dhansu,29.2167,75.7958,2020,8.0,3151.0,0,496.0,357.0,508.99999999999994,951.0,156.0,136.0,205.0,155.0,0.08,2142.6000000000004,Worst
W291800075480001,3017,Haryana,Hisar,Barwala,Kirori,29.3,75.8,2020,7.7,2741.0,0,468.0,371.0,166.0,960.9999999999999,144.0,146.0,144.0,102.0,0.17,2350.7999999999997,Worst
W303315076550001,3018,Haryana,Hisar,Barwala,Barwala,29.3867,75.9167,2020,8.6,1514.0,60,149.0,167.00000000000003,20.0,229.99999999999997,24.0,41.0,251.0,7.0,8.21,246.20000000000002,Good
W292315076103001,3019,Haryana,Hisar,Narnaud,Khotkalan,29.3875,76.175,2020,8.4,330.0,24,7.0,24.0,10.0,160.0,28.0,22.0,1.0,0.10000000000000002,0.39,210.0,Excellent
W291720075542501,3020,Haryana,Hisar,Hansi,Rajli Cross,29.2889,75.9069,2020,8.4,420.0,12,14.0,82.0,3.1,180.0,32.0,24.0,15.0,3.0,0.89,337.40000000000003,Excellent
W291230075551501,3021,Haryana,Hisar,Hansi,Chanaut,29.2083,75.9208,2020,8.2,4420.0,0,553.0,948.0,267.0,721.0,60.0,139.0,691.0,15.0,1.22,2556.2000000000003,Poor
W290429076023001,3022,Haryana,Hisar,Hansi,Rampur Damundi,29.075,76.0417,2020,8.4,853.0,36,78.0,156.99999999999997,8.1,327.0,44.99999999999999,52.0,54.0,4.699999999999999,1.8600000000000003,560.8,Good
W290630076120001,3023,Haryana,Hisar,Bass,Bas,29.1083,76.2,2020,8.1,4580.0,0,326.0,1621.0,15.0,919.0,127.0,146.0,636.0000000000001,9.0,0.38,2527.0,Poor
W291530076111501,3024,Haryana,Hisar,Narnaud,Rajthal,29.2583,76.1875,2020,8.9,2123.0,156,156.0,87.0,24.0,419.00000000000006,12.0,94.0,327.0,6.0,0.4099999999999999,420.20000000000005,Good
W291525075474001,3025,Haryana,Hisar,Barwala,Juglan,29.2651,75.7648,2020,8.0,3416.0,0,397.0,1040.0,19.0,939.0,225.0,92.0,368.0,3.0,0.37,2751.6,Poor
W290915075430001,3026,Haryana,Hisar,Hissar - I,Hissar,29.14,75.7222,2020,7.9,8730.0,0,1815.0,1564.0,71.0,1572.0,147.0,293.0,1288.0,30.0,0.15,5499.799999999999,Worst
W284030076503001,3027,Haryana,Jhajjar,Bahadurgarh,Sankol,28.675,76.84167,2020,8.1,350.0,0,21.0,44.0,2.0,170.0,32.0,22.0,11.000000000000002,4.0,0.65,369.59999999999997,Excellent
W284620076544501,3028,Haryana,Jhajjar,Bahadurgarh,Kulasi,28.77222,76.9125,2020,7.2,9000.0,0,2680.0,1181.0,52.0,3363.0,176.00000000000003,710.0,592.0,254.00000000000003,0.0,7653.000000000001,Worst
W284145076380001,3029,Haryana,Jhajjar,Beri,Chamanpura,28.69583,76.63333,2020,8.6,1070.0,12,43.0,158.0,16.0,220.0,16.0,44.0,138.0,8.0,1.05,536.4,Good
W284200076430001,3030,Haryana,Jhajjar,Bahadurgarh,Chhara,28.7,76.71667,2020,8.6,870.0,12,92.0,30.0,4.0,280.0,60.0,32.0,28.999999999999996,80.0,0.16,446.19999999999993,Good
W283900076470001,3031,Haryana,Jhajjar,Bahadurgarh,Dulhera,28.65,76.78333,2020,8.2,4675.0,0,1134.0,601.0,35.0,901.0,32.0,199.0,503.0,297.0,0.01,2927.4,Poor
W283415076503001,3032,Haryana,Jhajjar,Bahadurgarh,Gabhana,28.57083,76.84167,2020,8.7,1100.0,12,85.0,116.0,2.0,130.0,16.0,22.0,234.0,8.0,2.27,1209.3999999999999,Good
W283700076392001,3033,Haryana,Jhajjar,Jhajjar,Jhajjar,28.6125,76.65417,2020,8.3,290.0,0,21.0,25.0,0.0,130.0,24.0,17.0,7.199999999999999,2.0,0.86,226.39999999999998,Excellent
W282810076342001,3034,Haryana,Jhajjar,Salahwas,Subnah,28.46944,76.57222,2020,7.7,7000.0,0,1886.0,1141.0,41.0,2522.0,401.0,370.0,491.99999999999994,170.0,0.43,6170.200000000001,Poor
W283245076284501,3035,Haryana,Jhajjar,Matanhail,Mudsa,28.54583,76.47917,2020,8.5,800.0,12,57.0,107.0,24.0,240.0,20.0,46.0,82.0,3.0,0.46,528.8,Excellent
W284100076342001,3036,Haryana,Jhajjar,Beri,Wazirpur,28.68333,76.57222,2020,8.3,3310.0,0,510.0,773.0,52.0,721.0,40.0,151.0,314.0,271.0,0.86,3047.8,Poor
W283600076303001,3037,Haryana,Jhajjar,Matanhail,Chuchakwas,28.6,76.50833,2020,8.6,3310.0,24,581.0,256.0,55.0,440.0,24.0,92.0,434.0,198.0,2.18,1912.3999999999999,Poor
W234254078422101,3038,Haryana,Jind,Uchana,Baroda,29.43889,76.18889,2020,8.7,1110.0,24,43.0,125.0,5.0,140.0,16.0,24.0,186.99999999999997,9.0,1.43,647.6,Good
W292800076110001,3039,Haryana,Jind,Uchana,Uchana,29.46944,76.18611,2020,8.2,278.0,0,28.0,20.0,2.0,70.0,16.0,7.3,15.0,3.0,0.19,146.0,Excellent
W201900081163001,3040,Haryana,Jind,Narwana,Korar,29.72917,76.04167,2020,8.1,350.0,0,43.0,97.0,0.0,70.0,8.0,12.0,55.0,1.3,0.12000000000000001,139.0,Excellent
W291600076273001,3041,Haryana,Jind,Jind,Chhabri,29.26667,76.45833,2020,7.9,3870.0,0,553.0,815.0,14.0,901.0,48.0,190.0,521.0,19.0,1.56,3330.8,Poor
W224653074592101,3042,Haryana,Jind,Julana,Julana,29.47694,76.27194,2020,7.8,4130.0,0,184.0,1947.0,57.0,2046.9999999999998,481.00000000000006,207.0,200.99999999999997,16.0,0.0,5953.599999999999,Poor
W290820076202001,3043,Haryana,Jind,Julana,Jhamula,29.13889,76.33889,2020,7.7,3025.0,0,723.0,141.0,22.0,921.0000000000001,72.0,180.0,70.0,246.99999999999997,1.31,2310.4,Moderate
W292815076271501,3044,Haryana,Jind,Alewa,Alewa,29.47083,76.45417,2020,8.2,1380.0,0,43.0,171.0,4.0,260.0,28.0,46.0,258.0,10.0,1.08,455.20000000000005,Excellent
W292400076390001,3045,Haryana,Jind,Safidon,Safidon,29.40417,76.65556,2020,8.5,610.0,12,36.0,55.0,4.0,210.0,28.0,34.0,37.0,8.0,0.39,278.79999999999995,Excellent
W293630076153001,3046,Haryana,Kaithal,Kalayat,Mataur,29.6083,76.2583,2020,8.7,3030.0,96,652.0,301.0,47.0,941.0,28.0,210.99999999999997,261.0,57.0,0.86,2596.4,Poor
W294045076151001,3047,Haryana,Kaithal,Kalayat,Kalayat,29.6792,76.2528,2020,8.4,278.0,24,14.0,27.0,11.0,98.0,12.0,20.0,21.0,4.2,0.47,156.2,Excellent
W294630076160001,3048,Haryana,Kaithal,Kaithal,Guhna,29.7658,76.2606,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W232212073403801,3049,Haryana,Kaithal,Gulha,Khanpur,29.8514,76.3722,2020,8.8,1137.0,84,2.0,221.0,14.0,330.0,16.0,71.0,132.0,8.0,0.34,889.7999999999998,Good
W231205075011401,3050,Haryana,Kaithal,Kaithal,Mundri,29.775,76.5056,2020,8.9,1165.0,84,50.0,106.0,10.0,80.0,12.0,12.0,247.0,4.0,5.2,1019.6000000000001,Good
W293000076440501,3051,Haryana,Karnal,Assandh,Salwan,29.5,76.7347,2020,8.6,3175.0,84,355.0,754.0,49.00000000000001,380.0,16.0,83.0,532.0,61.0,0.81,1573.0,Poor
W293854076451701,3052,Haryana,Karnal,Assandh,Gondhar,29.6483,76.7547,2020,8.3,931.0,0,64.0,68.0,14.0,300.0,32.0,54.0,92.0,7.5,0.72,323.4,Good
W294626076442903,3053,Haryana,Karnal,Karnal,Amupur Chakda,29.7739,76.7414,2020,8.2,935.0,0,43.0,45.00000000000001,11.0,210.0,24.0,36.0,148.0,12.0,0.71,335.0,Excellent
W281110077055501,3054,Haryana,Karnal,Indri,Indri,29.8806,77.0625,2020,8.3,302.0,24,14.0,24.0,0.01,140.0,36.0,12.0,13.0,4.1,1.07,201.6,Excellent
W295210077053001,3055,Haryana,Karnal,Indri,Nanhera,29.88,77.08,2020,8.4,303.0,12,14.0,22.0,0.01,40.0,4.0,7.000000000000001,64.0,1.5,0.31,147.6,Excellent
W295600077091501,3056,Haryana,Karnal,Indri,Makhala,29.9333,77.1542,2020,8.4,541.0,24,35.0,93.0,0.01,150.0,36.0,15.0,67.0,7.0,0.29,184.6,Excellent
W232122077250401,3057,Haryana,Karnal,Indri,Islamnagar,29.925,77.1125,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W295025077070001,3058,Haryana,Karnal,Indri,Biana,29.8403,77.1167,2020,8.5,476.0,36,14.0,31.000000000000004,0.01,130.0,32.0,12.0,54.0,3.3,0.3,201.99999999999997,Excellent
W294715076531501,3059,Haryana,Karnal,,Saunkra,29.7957,76.8707,2020,8.5,495.0,48,14.0,0.0,8.1,140.0,16.0,24.0,57.99999999999999,7.1,0.49,178.20000000000002,Excellent
W252330086444501,3060,Haryana,Karnal,,Salarpur,29.779,77.0881,2020,8.5,407.0,60,14.0,0.0,0.3,120.0,16.0,19.0,52.0,4.0,0.39,162.59999999999997,Excellent
W300222076452001,3061,Haryana,Kurukshetra,Pehowa,Bachki-Pz,30.0394,76.7556,2020,8.7,661.0,60,28.0,0.0,6.8,260.0,12.0,56.00000000000001,42.0,5.6,0.4,298.79999999999995,Good
W185900076230001,3062,Haryana,Kurukshetra,Kurukshetra,Sirsala,30.0003,76.5019,2020,8.6,701.0,48,35.0,46.0,16.0,180.0,20.0,32.0,77.99999999999999,7.0,0.36,291.4,Good
W295830076573001,3063,Haryana,Kurukshetra,Thanesar,Mathana,29.9814,76.9546,2020,8.7,469.0,36,21.0,0.0,0.7000000000000001,100.0,12.0,17.0,61.0,4.699999999999999,0.29,162.20000000000002,Good
W262100079150001,3064,Haryana,Kurukshetra,,Umri,29.9482,76.9038,2020,8.5,680.0,48,35.0,57.0,0.0,250.0,20.0,49.0,41.0,6.0,0.08,213.79999999999998,Excellent
W282015076183001,3065,Haryana,Mahendragarh,Kanina,Kaninakhas,28.3375,76.3083,2020,8.7,1622.0,60,234.0,25.0,30.999999999999996,120.0,16.0,19.0,337.0,2.3,0.43999999999999995,711.2,Good
W280300076064501,3066,Haryana,Mahendragarh,Narnaul,Narnaul,28.05,76.1125,2020,8.3,1313.0,24,184.0,96.0,89.0,310.0,36.0,54.0,151.0,52.0,0.42,723.3999999999999,Good
W281024076092301,3067,Haryana,Mahendragarh,Mahendergarh,Deroli Ahir,28.1733,76.1564,2020,8.6,606.0,36,14.0,0.0,14.0,220.0,28.0,36.0,44.00000000000001,1.0,1.61,412.8,Good
W281355076101001,3068,Haryana,Mahendragarh,Mahendergarh,Jassawas,28.2475,76.1414,2020,8.3,2510.0,24,539.0,271.0,0.8999999999999999,280.0,36.0,46.0,472.0,4.2,0.61,1098.0,Moderate
W281800076130001,3069,Haryana,Mahendragarh,Kanina,Buchawas,28.3,76.2167,2020,8.2,3610.0,0,837.0,0.0,0.0,410.0,44.00000000000001,73.0,672.0,2.7,0.49,1334.4,Moderate
W275715077084001,3070,Haryana,Mewat,Punhana,Sikarwa,27.9542,77.1444,2020,7.911578192252511,,,168.65134576757532,91.51675152688813,37.65293592677345,298.26325853658534,55.41566083213773,38.98887550258472,129.1996111908178,12.37818944636678,0.5903595956592835,770.2337360594795,Excellent
W281335077014501,3071,Haryana,Mewat,Taoru,Pipaka,28.2264,77.0292,2020,8.4,260.0,24,14.0,0.0,6.2,160.0,28.0,22.0,5.8,5.266000000000001,0.55,173.4,Excellent
W275500077104501,3072,Haryana,Mewat,Punhana,Gulaltha,27.9167,77.1792,2020,8.3,944.0,0,149.0,97.99999999999999,6.699999999999999,300.0,52.0,41.0,91.0,4.4,0.55,557.2,Excellent
W274955077081501,3073,Haryana,Mewat,Punhana,Luhingakalan,27.8319,77.1375,2020,8.5,1590.0,48,319.0,121.0,6.2,340.0,40.0,58.0,210.0,2.0,0.38,708.1999999999999,Good
W275500076590001,3074,Haryana,Mewat,Nagina,Nagina,27.9167,76.9833,2020,8.0,12710.0,0,3758.0,870.9999999999999,6.0,2712.0,208.0,533.0,1701.0,30.0,2.1,7073.799999999999,Poor
W280030077001501,3075,Haryana,Mewat,Nuh,Akaira,28.0083,77.0042,2020,7.9,3828.0,0,1028.0,401.0,6.699999999999999,1291.0,309.0,126.00000000000001,330.0,18.0,0.38,2691.0,Poor
W280230077004001,3076,Haryana,Mewat,Nuh,Malab,28.0417,77.0111,2020,8.0,10990.0,0,2623.0,1497.0,165.0,3283.0000000000005,565.0,455.0,1057.0,28.0,3.1,5904.599999999999,Worst
W280615077001501,3077,Haryana,Mewat,Nuh,Nuh,28.1042,77.0708,2020,8.1,240.0,0,21.0,15.0,1.7,120.0,36.0,7.000000000000001,5.2,2.0,0.13,121.0,Excellent
W281315077183001,3078,Haryana,Palwal,Palwal,Baghaula,28.2208,77.3083,2020,8.1,4201.0,0,518.0,951.9999999999999,57.99999999999999,914.0,97.0,163.0,537.0,38.0,0.8700000000000001,3414.0,Worst
W280900077193001,3079,Haryana,Palwal,Palwal,Palwal,28.15,77.325,2020,8.6,1182.0,57,135.0,50.0,17.0,263.0,21.0,51.0,155.0,2.0,0.79,566.2,Good
W280815077241501,3080,Haryana,Palwal,Palwal,Lalwa,28.1375,77.4042,2020,8.4,1614.0,43,262.0,105.0,12.0,336.00000000000006,25.0,66.0,229.0,3.5,0.67,739.8,Good
W280857077110701,3081,Haryana,Palwal,Hathin,Mandkola,28.1346,77.1801,2020,7.8,2530.0,0,418.0,57.0,81.0,578.0,84.0,89.0,324.0,1.6999999999999997,2.52,1315.8,Poor
W280845077083001,3082,Haryana,Palwal,Hathin,Akbarpur,28.1069,77.1431,2020,8.3,3130.0,0,652.0,348.0,8.6,431.0,46.0,77.0,485.0,90.0,0.61,2033.6000000000001,Moderate
W280245077280001,3083,Haryana,Palwal,Hodal,Achheja,28.0458,77.4667,2020,8.5,1271.0,43,121.0,25.0,11.0,126.0,17.0,20.0,235.00000000000003,3.5,0.3,387.8,Excellent
W280345077203001,3084,Haryana,Palwal,Hodal,Bamnikhera,28.0625,77.3417,2020,8.7,2001.0,129,199.0,0.0,71.0,357.0,17.0,77.0,320.0,11.0,1.31,900.3999999999999,Moderate
W280030077203001,3085,Haryana,Palwal,Hodal,Tumsara,28.0083,77.3417,2020,8.4,5561.0,129,1014.0,452.0,87.0,988.0,17.0,230.0,797.0,98.0,0.35,3822.2,Poor
W275800077292501,3086,Haryana,Palwal,Hodal,Hassanpur,27.97,77.49,2020,8.6,1971.0,71,220.0,147.0,13.0,221.0,25.0,38.0,356.99999999999994,5.1,1.4,793.3999999999999,Good
W275815077250001,3087,Haryana,Palwal,Hodal,Khambi,27.9708,77.4167,2020,8.5,1236.0,57,177.0,51.0,13.0,221.0,34.0,33.0,181.0,20.0,1.32,643.8,Excellent
W280205077111501,3088,Haryana,Palwal,Hathin,Lakhnaka,28.0347,77.1875,2020,8.2,5831.0,0,1411.0,704.0,27.0,1166.0,126.0,207.0,840.0,6.0,0.4,3595.6,Poor
